Product ID,Title,Vendor,Created At,Updated At,Variant ID,Variant Title,Variant Price,Image URL,Region,Variety,Elevation,Processing,Roast profile,Flavour notes,Acidity
8812268028156,🧧🍊🐉 Lunar New Year Blend🐉🍊🧧 (CNY Special!),Cowpresso Coffee Roasters Singapore,2024-11-06,2025-01-14,46649533497596,1000 Gram Parcel / Cold brew (Coarse Grind),69.00,https://cdn.shopify.com/s/files/1/0009/8916/7677/files/lunar_new_year.png?v=1734496607,,"Old Trees Typica, SL 14 , SL 28","1,200 - 2,200",Natural & Washed,Medium Roast,,Winey & Citric
8812268028156,🧧🍊🐉 Lunar New Year Blend🐉🍊🧧 (CNY Special!),Cowpresso Coffee Roasters Singapore,2024-11-06,2025-01-14,46649533530364,1000 Gram Parcel / Other grind size (Please state in at Cart page),69.00,https://cdn.shopify.com/s/files/1/0009/8916/7677/files/lunar_new_year.png?v=1734496607,,"Old Trees Typica, SL 14 , SL 28","1,200 - 2,200",Natural & Washed,Medium Roast,,Winey & Citric
8812268028156,🧧🍊🐉 Lunar New Year Blend🐉🍊🧧 (CNY Special!),Cowpresso Coffee Roasters Singapore,2024-11-06,2025-01-14,46649533563132,"10 Drip Bags (Select drip bags as grind size, there is availability) / Drip Bags",25.00,https://cdn.shopify.com/s/files/1/0009/8916/7677/files/lunar_new_year.png?v=1734496607,,"Old Trees Typica, SL 14 , SL 28","1,200 - 2,200",Natural & Washed,Medium Roast,,Winey & Citric
8812268028156,🧧🍊🐉 Lunar New Year Blend🐉🍊🧧 (CNY Special!),Cowpresso Coffee Roasters Singapore,2024-11-06,2025-01-14,46649533595900,"20 Drip Bags (Select drip bags as grind size, there is availability) / Drip Bags",49.00,https://cdn.shopify.com/s/files/1/0009/8916/7677/files/lunar_new_year.png?v=1734496607,,"Old Trees Typica, SL 14 , SL 28","1,200 - 2,200",Natural & Washed,Medium Roast,,Winey & Citric
8812268028156,🧧🍊🐉 Lunar New Year Blend🐉🍊🧧 (CNY Special!),Cowpresso Coffee Roasters Singapore,2024-11-06,2025-01-14,46649533628668,"40 Drip Bags (Select drip bags as grind size, there is availability) / Drip Bags",99.00,https://cdn.shopify.com/s/files/1/0009/8916/7677/files/lunar_new_year.png?v=1734496607,,"Old Trees Typica, SL 14 , SL 28","1,200 - 2,200",Natural & Washed,Medium Roast,,Winey & Citric
8756450230524,Bali Kintamani Anaerobic (Roaster's Special),Cowpresso Coffee Roasters Singapore,2024-09-12,2025-01-14,46467246981372,250 Gram Parcel / Whole beans,30.00,https://cdn.shopify.com/s/files/1/0009/8916/7677/files/BaliKintanmani.png?v=1726124153,"Batukaang, Kintamani",Kartika,"1,200 - 1,500",Anaerobic Natural,Medium roast,Overripe Mango. Tropical Fruits. Blackcurrent.,Red Apple
8756450230524,Bali Kintamani Anaerobic (Roaster's Special),Cowpresso Coffee Roasters Singapore,2024-09-12,2025-01-14,46467247014140,250 Gram Parcel / Pourover (Medium grind),30.00,https://cdn.shopify.com/s/files/1/0009/8916/7677/files/BaliKintanmani.png?v=1726124153,"Batukaang, Kintamani",Kartika,"1,200 - 1,500",Anaerobic Natural,Medium roast,Overripe Mango. Tropical Fruits. Blackcurrent.,Red Apple
8756450230524,Bali Kintamani Anaerobic (Roaster's Special),Cowpresso Coffee Roasters Singapore,2024-09-12,2025-01-14,46467247046908,250 Gram Parcel / Cold brew (Coarse grind),30.00,https://cdn.shopify.com/s/files/1/0009/8916/7677/files/BaliKintanmani.png?v=1726124153,"Batukaang, Kintamani",Kartika,"1,200 - 1,500",Anaerobic Natural,Medium roast,Overripe Mango. Tropical Fruits. Blackcurrent.,Red Apple
8756450230524,Bali Kintamani Anaerobic (Roaster's Special),Cowpresso Coffee Roasters Singapore,2024-09-12,2025-01-14,46467247079676,250 Gram Parcel / Other grind size (Please state in at Cart page),30.00,https://cdn.shopify.com/s/files/1/0009/8916/7677/files/BaliKintanmani.png?v=1726124153,"Batukaang, Kintamani",Kartika,"1,200 - 1,500",Anaerobic Natural,Medium roast,Overripe Mango. Tropical Fruits. Blackcurrent.,Red Apple
8756450230524,Bali Kintamani Anaerobic (Roaster's Special),Cowpresso Coffee Roasters Singapore,2024-09-12,2025-01-14,46467247112444,500g (250g x 2 bags) Parcel / Whole beans,55.00,https://cdn.shopify.com/s/files/1/0009/8916/7677/files/BaliKintanmani.png?v=1726124153,"Batukaang, Kintamani",Kartika,"1,200 - 1,500",Anaerobic Natural,Medium roast,Overripe Mango. Tropical Fruits. Blackcurrent.,Red Apple
